candidate_id,expression_hash,expression,factor_lane,source_lane,source_generator,fields,fields_list,max_window,ast_skeleton,ast_operator_sequence,ast_operator_multiset,ast_root_operator,ast_depth,ast_depth_bin,ast_operator_count,ast_operator_count_bin,ast_field_count,ast_field_count_bin,ast_window_count,ast_window_count_bin,ast_max_window,ast_max_window_bin,ast_complexity,ast_complexity_bin,search_memory_key,policy_score,expected_direction,x0_r3_role,note,generator_arm,generator_route,round_id,mutation_type,phase3cp_scheduler_source,aligned_ic_mean,abs_aligned_ic_mean,aligned_spread_mean,spread_hit_rate,positive_horizon_count,mean_one_way_turnover,phase3bp_blocker_flags,blocker_flags,phase3cp_rank,metric_boundary,seed,parent_id,field_family,primitive_family,event_state_family,horizon_bucket,turnover_bucket,family_id,motif_id,subtree_hashes,proxy_quality,phase3ca_proxy_quality,train_reward,train_reward_decision,train_reward_blockers,validation_day_sortino,validation_mcmc_prob_gt_0,holdout_day_sortino,holdout_mcmc_prob_gt_0,phase3cp_real_cm_loop,cem_prior_score,run,source_file,proxy_sortino,mcmc_sortino_median,mcmc_prob_sortino_gt_0,reward_audit_decision
phase3cp_00007,c70cc97d5c573accb984ae6f,"CSRank(Sub(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),2))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))))",cem_interaction::rx_range_location::rx_opening_amount::spread,phase3cp_typed_ast_fresh_from_co,phase3cp_typed_ast_fresh_from_co,close|high|low|m1_first30_vol|volume,"['close', 'high', 'low', 'm1_first30_vol', 'volume']",0,"CSRank(Sub(ZScore(Sub(Div(Sub($F,$F),Add(Abs(Sub($F,$F)),N)),Mean(Div(Sub($F,$F),Add(Abs(Sub($F,$F)),N)),N))),ZScore(Div($F,Add(Abs($F),N)))))",CSRank>Sub>ZScore>Sub>Div>Sub>Add>Abs>Sub>Mean,Abs:3|Add:3|CSRank:1|Div:3|Mean:1|Sub:6|ZScore:2,CSRank,9,depth_gt_8,19,opcount_gt_12,5,fieldcount_le_6,1,wincount_le_1,2,maxwin_le_5,25,complexity_gt_18,phase3bp:c70cc97d5c573accb984ae6f,0.11,1,read_only_research_candidate,hybrid arm from phase3bp_true1min_cem_elite: cem seed interaction bar_loc_shift_2 x m1_first30_vol spread,typed_ast_fresh,phase3bt-ast-algorithm-bakeoff,typed_ast_fresh/round1_scheduler_controlled,scheduler_controlled_smoke,phase3co_arm_budget_table,0.03892,0.03892,0.0003892,0.554488,3,0.48,,,7,Phase3CA proxy ranking only; BZ fragment replay is required before followup.,,,flow_amount_volume+opening_state+range_location,cross_sectional+time_series+arithmetic+state_transform,opening_state,multi_or_unknown,medium_turnover,dd0cbfd4948290aab1,33b91cd228d05c4f76,6d9e26612dcc,0.03892,0.2381064,,,,,,,,true,0.118937,search_outputs,G:\Project_V7_Rotation\alpha_pit_true1min_engine_20260619\runtime\phase3cp_real_cm_small_loop_20260623\search_outputs\typed_ast_fresh\round1_scheduler_controlled\phase3cp_top_decisions.csv,0.2381064,0.2381064,1.0,PHASE3CA_CANDIDATE_FOR_FRAGMENT_REPLAY
phase3cp_00008,d79ef720c2510971b68cb4e3,"CSRank(Sub(ZScore(Div($m1_first15_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),8))))",cem_interaction::rx_opening_amount::rx_range_location::spread,phase3cp_typed_ast_fresh_from_co,phase3cp_typed_ast_fresh_from_co,amount|high|low|m1_first15_amount|open,"['amount', 'high', 'low', 'm1_first15_amount', 'open']",0,"CSRank(Sub(ZScore(Div($F,Add(Abs($F),N))),ZScore(Std(Div(Sub($F,$F),Add(Abs($F),N)),N))))",CSRank>Sub>ZScore>Div>Add>Abs>ZScore>Std>Div>Sub,Abs:2|Add:2|CSRank:1|Div:2|Std:1|Sub:2|ZScore:2,CSRank,7,depth_le_8,12,opcount_le_12,5,fieldcount_le_6,1,wincount_le_1,8,maxwin_le_15,18,complexity_le_18,phase3bp:d79ef720c2510971b68cb4e3,0.11,1,read_only_research_candidate,hybrid arm from phase3bp_true1min_cem_elite: cem seed interaction m1_first15_amount x range_vol_8 spread,typed_ast_fresh,phase3bt-ast-algorithm-bakeoff,typed_ast_fresh/round1_scheduler_controlled,scheduler_controlled_smoke,phase3co_arm_budget_table,0.03752,0.03752,0.0003752,0.552528,3,0.48,,,8,Phase3CA proxy ranking only; BZ fragment replay is required before followup.,,,flow_amount_volume+opening_state+range_location,cross_sectional+time_series+arithmetic+state_transform,opening_state,multi_or_unknown,medium_turnover,9e96ab1433d465d733,b244beaf15854a7b91,5fa9d9e6c005,0.03752,0.2333184,,,,,,,,true,0.118935,search_outputs,G:\Project_V7_Rotation\alpha_pit_true1min_engine_20260619\runtime\phase3cp_real_cm_small_loop_20260623\search_outputs\typed_ast_fresh\round1_scheduler_controlled\phase3cp_top_decisions.csv,0.2333184,0.2333184,1.0,PHASE3CA_CANDIDATE_FOR_FRAGMENT_REPLAY
phase3cp_00002,fa31569138d684c28bd7dde3,"CSRank(Sub(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",rx_interaction::rx_opening_amount::rx_range_location::spread,phase3cp_rx_ucb_fresh_from_co,phase3cp_rx_ucb_fresh_from_co,amount|high|low|m1_first5_amount|open,"['amount', 'high', 'low', 'm1_first5_amount', 'open']",0,"CSRank(Sub(ZScore(Div($F,Add(Abs($F),N))),ZScore(Std(Div(Sub($F,$F),Add(Abs($F),N)),N))))",CSRank>Sub>ZScore>Div>Add>Abs>ZScore>Std>Div>Sub,Abs:2|Add:2|CSRank:1|Div:2|Std:1|Sub:2|ZScore:2,CSRank,7,depth_le_8,12,opcount_le_12,5,fieldcount_le_6,1,wincount_le_1,30,maxwin_le_30,18,complexity_le_18,phase3bp:fa31569138d684c28bd7dde3,0.11,1,read_only_research_candidate,rx interaction m1_first5_amount x range_vol_30 spread,rx_ucb_fresh,phase3bs-adaptive-ucb-cem-practice,rx_ucb_fresh/round1_scheduler_controlled,scheduler_controlled_smoke,phase3co_arm_budget_table,0.03492,0.03492,0.0003492,0.548888,3,0.42,,,2,Phase3CA proxy ranking only; BZ fragment replay is required before followup.,,,flow_amount_volume+opening_state+range_location,cross_sectional+time_series+arithmetic+state_transform,opening_state,multi_or_unknown,medium_turnover,6dfdc2653ce052bd27,0881b8b05eb644e6d5,9fcbc555e2eb,0.03492,0.2244264,,,,,,,,true,,search_outputs,G:\Project_V7_Rotation\alpha_pit_true1min_engine_20260619\runtime\phase3cp_real_cm_small_loop_20260623\search_outputs\rx_ucb_fresh\round1_scheduler_controlled\phase3cp_top_decisions.csv,0.2244264,0.2244264,1.0,PHASE3CA_CANDIDATE_FOR_FRAGMENT_REPLAY
phase3cp_00003,f935251770c9667bfc4d7cbd,"CSRank(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),5))),ZScore(Div($m1_first5_vol,Add(Abs($volume),0.000001)))))",rx_interaction::rx_range_location::rx_opening_amount::product,phase3cp_rx_ucb_fresh_from_co,phase3cp_rx_ucb_fresh_from_co,close|high|low|m1_first5_vol|volume,"['close', 'high', 'low', 'm1_first5_vol', 'volume']",0,"CSRank(Mul(ZScore(Sub(Div(Sub($F,$F),Add(Abs(Sub($F,$F)),N)),Mean(Div(Sub($F,$F),Add(Abs(Sub($F,$F)),N)),N))),ZScore(Div($F,Add(Abs($F),N)))))",CSRank>Mul>ZScore>Sub>Div>Sub>Add>Abs>Sub>Mean,Abs:3|Add:3|CSRank:1|Div:3|Mean:1|Mul:1|Sub:5|ZScore:2,CSRank,9,depth_gt_8,19,opcount_gt_12,5,fieldcount_le_6,1,wincount_le_1,5,maxwin_le_5,25,complexity_gt_18,phase3bp:f935251770c9667bfc4d7cbd,0.11,1,read_only_research_candidate,rx interaction bar_loc_shift_5 x m1_first5_vol product,rx_ucb_fresh,phase3bs-adaptive-ucb-cem-practice,rx_ucb_fresh/round1_scheduler_controlled,scheduler_controlled_smoke,phase3co_arm_budget_table,0.03282,0.03282,0.0003282,0.545948,3,0.42,,,3,Phase3CA proxy ranking only; BZ fragment replay is required before followup.,,,flow_amount_volume+opening_state+range_location,cross_sectional+time_series+arithmetic+state_transform,opening_state,multi_or_unknown,medium_turnover,82d605af753316a0b5,87fee8d17c1e7d99c6,6311c4234f5c,0.03282,0.2172444,,,,,,,,true,,search_outputs,G:\Project_V7_Rotation\alpha_pit_true1min_engine_20260619\runtime\phase3cp_real_cm_small_loop_20260623\search_outputs\rx_ucb_fresh\round1_scheduler_controlled\phase3cp_top_decisions.csv,0.2172444,0.2172444,1.0,PHASE3CA_CANDIDATE_FOR_FRAGMENT_REPLAY
phase3cp_00009,eb4b97fd2cd1153daeddd57c,"CSRank(Sub(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),8))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))))",rx_interaction::rx_range_location::rx_opening_amount::spread,phase3cp_challenger_repair_from_co,phase3cp_challenger_repair_from_co,close|high|low|m1_first30_vol|volume,"['close', 'high', 'low', 'm1_first30_vol', 'volume']",0,"CSRank(Sub(ZScore(Sub(Div(Sub($F,$F),Add(Abs(Sub($F,$F)),N)),Mean(Div(Sub($F,$F),Add(Abs(Sub($F,$F)),N)),N))),ZScore(Div($F,Add(Abs($F),N)))))",CSRank>Sub>ZScore>Sub>Div>Sub>Add>Abs>Sub>Mean,Abs:3|Add:3|CSRank:1|Div:3|Mean:1|Sub:6|ZScore:2,CSRank,9,depth_gt_8,19,opcount_gt_12,5,fieldcount_le_6,1,wincount_le_1,8,maxwin_le_15,25,complexity_gt_18,phase3bp:eb4b97fd2cd1153daeddd57c,0.11,1,read_only_research_candidate,hybrid arm from phase3bp_true1min_rx_ucb_native: rx interaction bar_loc_shift_8 x m1_first30_vol spread,challenger_repair,future-phase3cr-repair,challenger_repair/round1_scheduler_controlled,scheduler_controlled_smoke,phase3co_arm_budget_table,0.03622,0.03622,0.0003622,0.550708,3,0.58,,,9,Phase3CA proxy ranking only; BZ fragment replay is required before followup.,,,flow_amount_volume+opening_state+range_location,cross_sectional+time_series+arithmetic+state_transform,opening_state,multi_or_unknown,medium_turnover,dd0cbfd4948290aab1,33b91cd228d05c4f76,6d9e26612dcc,0.03622,0.2153724,,,,,,,,true,,search_outputs,G:\Project_V7_Rotation\alpha_pit_true1min_engine_20260619\runtime\phase3cp_real_cm_small_loop_20260623\search_outputs\challenger_repair\round1_scheduler_controlled\phase3cp_top_decisions.csv,0.2153724,0.2153724,1.0,PHASE3CA_CANDIDATE_FOR_FRAGMENT_REPLAY
phase3cp_00010,302c068ebfff8ae1c3e35c64,"CSRank(CSResidual(CSRank(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),10))),CSRank(Div($m1_first5_vol,Add(Abs($volume),0.000001)))))",cem_interaction::rx_range_location::rx_opening_amount::residual,phase3cp_challenger_repair_from_co,phase3cp_challenger_repair_from_co,close|high|low|m1_first5_vol|volume,"['close', 'high', 'low', 'm1_first5_vol', 'volume']",0,"CSRank(CSResidual(CSRank(Sub(Div(Sub($F,$F),Add(Abs(Sub($F,$F)),N)),Mean(Div(Sub($F,$F),Add(Abs(Sub($F,$F)),N)),N))),CSRank(Div($F,Add(Abs($F),N)))))",CSRank>CSResidual>CSRank>Sub>Div>Sub>Add>Abs>Sub>Mean,Abs:3|Add:3|CSRank:3|CSResidual:1|Div:3|Mean:1|Sub:5,CSRank,9,depth_gt_8,19,opcount_gt_12,5,fieldcount_le_6,1,wincount_le_1,10,maxwin_le_15,25,complexity_gt_18,phase3bp:302c068ebfff8ae1c3e35c64,0.11,1,read_only_research_candidate,hybrid arm from phase3bp_true1min_cem_elite: cem seed interaction bar_loc_shift_10 x m1_first5_vol residual,challenger_repair,future-phase3cr-repair,challenger_repair/round1_scheduler_controlled,scheduler_controlled_smoke,phase3co_arm_budget_table,0.03552,0.03552,0.0003552,0.549728,3,0.58,,,10,Phase3CA proxy ranking only; BZ fragment replay is required before followup.,,,flow_amount_volume+opening_state+range_location,cross_sectional+time_series+arithmetic+state_transform,opening_state,multi_or_unknown,medium_turnover,4926a97a8ff2d2c4d5,213c37a95c7c7e138f,4c11fea9a366,0.03552,0.2129784,,,,,,,,true,0.118998,search_outputs,G:\Project_V7_Rotation\alpha_pit_true1min_engine_20260619\runtime\phase3cp_real_cm_small_loop_20260623\search_outputs\challenger_repair\round1_scheduler_controlled\phase3cp_top_decisions.csv,0.2129784,0.2129784,1.0,PHASE3CA_CANDIDATE_FOR_FRAGMENT_REPLAY
phase3cp_00006,f31d75d58dd483cdfb89a26f,"CSRank(Sub(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),2))),ZScore(Div($m1_first15_vol,Add(Abs($volume),0.000001)))))",rx_interaction::rx_range_location::rx_opening_amount::spread,phase3cp_typed_ast_fresh_from_co,phase3cp_typed_ast_fresh_from_co,close|high|low|m1_first15_vol|volume,"['close', 'high', 'low', 'm1_first15_vol', 'volume']",0,"CSRank(Sub(ZScore(Sub(Div(Sub($F,$F),Add(Abs(Sub($F,$F)),N)),Mean(Div(Sub($F,$F),Add(Abs(Sub($F,$F)),N)),N))),ZScore(Div($F,Add(Abs($F),N)))))",CSRank>Sub>ZScore>Sub>Div>Sub>Add>Abs>Sub>Mean,Abs:3|Add:3|CSRank:1|Div:3|Mean:1|Sub:6|ZScore:2,CSRank,9,depth_gt_8,19,opcount_gt_12,5,fieldcount_le_6,1,wincount_le_1,2,maxwin_le_5,25,complexity_gt_18,phase3bp:f31d75d58dd483cdfb89a26f,0.11,1,read_only_research_candidate,hybrid arm from phase3bp_true1min_rx_ucb_native: rx interaction bar_loc_shift_2 x m1_first15_vol spread,typed_ast_fresh,phase3bt-ast-algorithm-bakeoff,typed_ast_fresh/round1_scheduler_controlled,scheduler_controlled_smoke,phase3co_arm_budget_table,0.03052,0.03052,0.0003052,0.542728,3,0.48,,,6,Phase3CA proxy ranking only; BZ fragment replay is required before followup.,,,flow_amount_volume+opening_state+range_location,cross_sectional+time_series+arithmetic+state_transform,opening_state,multi_or_unknown,medium_turnover,505c9d9dcd48c5334b,b586812cefdc7286f2,a9e7959b75e7,0.03052,0.2093784,,,,,,,,true,,search_outputs,G:\Project_V7_Rotation\alpha_pit_true1min_engine_20260619\runtime\phase3cp_real_cm_small_loop_20260623\search_outputs\typed_ast_fresh\round1_scheduler_controlled\phase3cp_top_decisions.csv,0.2093784,0.2093784,1.0,PHASE3CA_CANDIDATE_FOR_FRAGMENT_REPLAY
phase3cp_00005,f8a0e5bdb791976c9650f1c3,"CSRank(Sub(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),3))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))))",rx_interaction::rx_range_location::rx_opening_amount::spread,phase3cp_typed_ast_fresh_from_co,phase3cp_typed_ast_fresh_from_co,close|high|low|m1_first30_vol|volume,"['close', 'high', 'low', 'm1_first30_vol', 'volume']",0,"CSRank(Sub(ZScore(Sub(Div(Sub($F,$F),Add(Abs(Sub($F,$F)),N)),Mean(Div(Sub($F,$F),Add(Abs(Sub($F,$F)),N)),N))),ZScore(Div($F,Add(Abs($F),N)))))",CSRank>Sub>ZScore>Sub>Div>Sub>Add>Abs>Sub>Mean,Abs:3|Add:3|CSRank:1|Div:3|Mean:1|Sub:6|ZScore:2,CSRank,9,depth_gt_8,19,opcount_gt_12,5,fieldcount_le_6,1,wincount_le_1,3,maxwin_le_5,25,complexity_gt_18,phase3bp:f8a0e5bdb791976c9650f1c3,0.11,1,read_only_research_candidate,hybrid arm from phase3bp_true1min_rx_ucb_native: rx interaction bar_loc_shift_3 x m1_first30_vol spread,typed_ast_fresh,phase3bt-ast-algorithm-bakeoff,typed_ast_fresh/round1_scheduler_controlled,scheduler_controlled_smoke,phase3co_arm_budget_table,0.02912,0.02912,0.0002912,0.540768,3,0.48,,,5,Phase3CA proxy ranking only; BZ fragment replay is required before followup.,,,flow_amount_volume+opening_state+range_location,cross_sectional+time_series+arithmetic+state_transform,opening_state,multi_or_unknown,medium_turnover,dd0cbfd4948290aab1,33b91cd228d05c4f76,6d9e26612dcc,0.02912,0.2045904,,,,,,,,true,,search_outputs,G:\Project_V7_Rotation\alpha_pit_true1min_engine_20260619\runtime\phase3cp_real_cm_small_loop_20260623\search_outputs\typed_ast_fresh\round1_scheduler_controlled\phase3cp_top_decisions.csv,0.2045904,0.2045904,1.0,PHASE3CA_CANDIDATE_FOR_FRAGMENT_REPLAY
phase3cp_00004,f8c24bade7912feea98fa4ad,"CSRank(Sub(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),10))),ZScore(Div($m1_first5_vol,Add(Abs($volume),0.000001)))))",rx_interaction::rx_range_location::rx_opening_amount::spread,phase3cp_rx_ucb_fresh_from_co,phase3cp_rx_ucb_fresh_from_co,close|high|low|m1_first5_vol|volume,"['close', 'high', 'low', 'm1_first5_vol', 'volume']",0,"CSRank(Sub(ZScore(Sub(Div(Sub($F,$F),Add(Abs(Sub($F,$F)),N)),Mean(Div(Sub($F,$F),Add(Abs(Sub($F,$F)),N)),N))),ZScore(Div($F,Add(Abs($F),N)))))",CSRank>Sub>ZScore>Sub>Div>Sub>Add>Abs>Sub>Mean,Abs:3|Add:3|CSRank:1|Div:3|Mean:1|Sub:6|ZScore:2,CSRank,9,depth_gt_8,19,opcount_gt_12,5,fieldcount_le_6,1,wincount_le_1,10,maxwin_le_15,25,complexity_gt_18,phase3bp:f8c24bade7912feea98fa4ad,0.11,1,read_only_research_candidate,rx interaction bar_loc_shift_10 x m1_first5_vol spread,rx_ucb_fresh,phase3bs-adaptive-ucb-cem-practice,rx_ucb_fresh/round1_scheduler_controlled,scheduler_controlled_smoke,phase3co_arm_budget_table,0.02722,0.02722,0.0002722,0.538108,3,0.42,,,4,Phase3CA proxy ranking only; BZ fragment replay is required before followup.,,,flow_amount_volume+opening_state+range_location,cross_sectional+time_series+arithmetic+state_transform,opening_state,multi_or_unknown,medium_turnover,1e9e7c338a7cdf0d26,16110fe9b93fc289f4,44f715db81a8,0.02722,0.1980924,,,,,,,,true,,search_outputs,G:\Project_V7_Rotation\alpha_pit_true1min_engine_20260619\runtime\phase3cp_real_cm_small_loop_20260623\search_outputs\rx_ucb_fresh\round1_scheduler_controlled\phase3cp_top_decisions.csv,0.1980924,0.1980924,1.0,PHASE3CA_CANDIDATE_FOR_FRAGMENT_REPLAY
phase3cp_00016,de754dc2683bb8910406faab,"CSRank(Mul(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),5))))",rx_interaction::rx_opening_amount::rx_range_location::product,phase3cp_random_orthogonal_control_from_co,phase3cp_random_orthogonal_control_from_co,amount|high|low|m1_first5_amount|open,"['amount', 'high', 'low', 'm1_first5_amount', 'open']",0,"CSRank(Mul(ZScore(Div($F,Add(Abs($F),N))),ZScore(Std(Div(Sub($F,$F),Add(Abs($F),N)),N))))",CSRank>Mul>ZScore>Div>Add>Abs>ZScore>Std>Div>Sub,Abs:2|Add:2|CSRank:1|Div:2|Mul:1|Std:1|Sub:1|ZScore:2,CSRank,7,depth_le_8,12,opcount_le_12,5,fieldcount_le_6,1,wincount_le_1,5,maxwin_le_5,18,complexity_le_18,phase3bp:de754dc2683bb8910406faab,0.11,1,read_only_research_candidate,rx interaction m1_first5_amount x range_vol_5 product,random_orthogonal,control-random-orthogonal,random_orthogonal/round1_scheduler_controlled,scheduler_controlled_smoke,phase3co_arm_budget_table,0.02682,0.02682,0.0002682,0.537548,3,0.5,,,16,Phase3CA proxy ranking only; BZ fragment replay is required before followup.,,,flow_amount_volume+opening_state+range_location,cross_sectional+time_series+arithmetic+state_transform,opening_state,multi_or_unknown,medium_turnover,c3be9eb0a3620ec39b,651e90e40fe181795a,a920d91b48eb,0.02682,0.1967244,,,,,,,,true,,search_outputs,G:\Project_V7_Rotation\alpha_pit_true1min_engine_20260619\runtime\phase3cp_real_cm_small_loop_20260623\search_outputs\random_orthogonal\round1_scheduler_controlled\phase3cp_top_decisions.csv,0.1967244,0.1967244,1.0,PHASE3CA_CANDIDATE_FOR_FRAGMENT_REPLAY
